audit_id,generated_at_utc,isin,doc_id,name,field_path,current_asset_mix,proposed_asset_mix,current_sum,proposed_sum,fix_rule,confidence,source_confidence,write_allowed,validation_ok,precondition_current_sum_0_95_1_05,precondition_proposed_sum_95_105,classification_asset_type,classification_asset_subtype,derived_asset_class
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,BE0946564383,BE0946564383,DPAM B - Equities NewGems Sustainable B Cap,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.002, ""equity"": 0.998, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.2, ""equity"": 99.8, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,BE0947853660,BE0947853660,DPAM B - Equities US Dividend Sustainable B EUR Cap,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0141, ""equity"": 0.9859, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 1.41, ""equity"": 98.59, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,DE0008490962,DE0008490962,DWS Deutschland LC,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0363, ""equity"": 0.9637, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 3.63, ""equity"": 96.37, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0112231016,ES0112231016,Avantage Fund B FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.2286, ""cash"": 0.0261, ""equity"": 0.7453, ""other"": 0.0}","{""bond"": 22.86, ""cash"": 2.61, ""equity"": 74.53, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0112602000,ES0112602000,Azvalor Managers FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.1382, ""equity"": 0.8533, ""other"": 0.0084}","{""bond"": 0.0, ""cash"": 13.82, ""equity"": 85.33, ""other"": 0.84}",0.9999,99.99,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0114633003,ES0114633003,Panda Agriculture & Water Fund FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0805, ""equity"": 0.9195, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 8.05, ""equity"": 91.95, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0116419005,ES0116419005,Cartera Renta Fija Horizonte 2026 FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.7391, ""cash"": 0.2407, ""equity"": 0.0, ""other"": 0.0202}","{""bond"": 73.91, ""cash"": 24.07, ""equity"": 0.0, ""other"": 2.02}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0124880032,ES0124880032,UBS Renta Fija 0-5 B FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.989315, ""cash"": 0.0, ""equity"": 0.0, ""other"": 0.010685}","{""bond"": 98.9315, ""cash"": 0.0, ""equity"": 0.0, ""other"": 1.0685}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0125240038,ES0125240038,Trea Renta Fija Ahorro S FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9103, ""cash"": 0.0839, ""equity"": 0.0, ""other"": 0.0058}","{""bond"": 91.03, ""cash"": 8.39, ""equity"": 0.0, ""other"": 0.58}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0125323008,ES0125323008,Gestión Value A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0582, ""equity"": 0.5765, ""other"": 0.3653}","{""bond"": 0.0, ""cash"": 5.82, ""equity"": 57.65, ""other"": 36.53}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0137381036,ES0137381036,Gesconsult Renta Variable Iberia A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0549, ""cash"": 0.012, ""equity"": 0.9331, ""other"": 0.0}","{""bond"": 5.49, ""cash"": 1.2, ""equity"": 93.31, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0138217031,ES0138217031,Gesconsult Renta Fija Flexible A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8456, ""cash"": 0.0593, ""equity"": 0.095, ""other"": 0.0}","{""bond"": 84.56, ""cash"": 5.93, ""equity"": 9.5, ""other"": 0.0}",0.9999,99.99,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0138911039,ES0138911039,Gesconsult Renta Variable Eurozona FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.018, ""cash"": 0.0117, ""equity"": 0.9703, ""other"": 0.0}","{""bond"": 1.8, ""cash"": 1.17, ""equity"": 97.03, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0138914033,ES0138914033,Merch-Fontemar FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.6898, ""cash"": 0.0, ""equity"": 0.2454, ""other"": 0.0649}","{""bond"": 68.98, ""cash"": 0.0, ""equity"": 24.54, ""other"": 6.49}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0138922002,ES0138922002,Gesconsult Horizonte 2025 FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8908, ""cash"": 0.1092, ""equity"": 0.0, ""other"": 0.0}","{""bond"": 89.08, ""cash"": 10.92, ""equity"": 0.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0138936036,ES0138936036,Fondibas FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.7684, ""cash"": 0.0427, ""equity"": 0.1889, ""other"": 0.0}","{""bond"": 76.84, ""cash"": 4.27, ""equity"": 18.89, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0140643034,ES0140643034,GVC Gaesco Europa FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0069, ""equity"": 0.9931, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.69, ""equity"": 99.31, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0140986011,ES0140986011,Gesconsult Oportunidad Renta Fija A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8335, ""cash"": 0.0386, ""equity"": 0.0, ""other"": 0.1279}","{""bond"": 83.35, ""cash"": 3.86, ""equity"": 0.0, ""other"": 12.79}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0141113037,ES0141113037,GVC Gaesco Japón A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0359, ""equity"": 0.9641, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 3.59, ""equity"": 96.41, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,JAPAN_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0141116030,ES0141116030,Hamco Global Value Fund R FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.1232, ""cash"": 0.0246, ""equity"": 0.8417, ""other"": 0.0105}","{""bond"": 12.32, ""cash"": 2.46, ""equity"": 84.17, ""other"": 1.05}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0141580037,ES0141580037,SIH Ahorro A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9679, ""cash"": 0.0087, ""equity"": 0.0, ""other"": 0.0234}","{""bond"": 96.79, ""cash"": 0.87, ""equity"": 0.0, ""other"": 2.34}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0141991002,ES0141991002,Gestión Talento FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0316, ""cash"": 0.0103, ""equity"": 0.6906, ""other"": 0.2675}","{""bond"": 3.16, ""cash"": 1.03, ""equity"": 69.06, ""other"": 26.75}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0142167032,ES0142167032,SIH Renta Fija A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.956, ""cash"": 0.0073, ""equity"": 0.0, ""other"": 0.0367}","{""bond"": 95.6, ""cash"": 0.73, ""equity"": 0.0, ""other"": 3.67}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0146309002,ES0146309002,Horos Value Internacional FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.1112, ""equity"": 0.8723, ""other"": 0.0165}","{""bond"": 0.0, ""cash"": 11.12, ""equity"": 87.23, ""other"": 1.65}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0155142005,ES0155142005,Intermoney Variable Euro A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0, ""equity"": 1.0, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.0, ""equity"": 100.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0158600033,ES0158600033,SIH Flex Global FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8059, ""cash"": 0.0391, ""equity"": 0.0807, ""other"": 0.0744}","{""bond"": 80.59, ""cash"": 3.91, ""equity"": 8.07, ""other"": 7.44}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0159201013,ES0159201013,Magallanes Iberian Equity M FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0855, ""equity"": 0.9145, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 8.55, ""equity"": 91.45, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0159259011,ES0159259011,Magallanes European Equity M FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0792, ""equity"": 0.9208, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 7.92, ""equity"": 92.08, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0161992005,ES0161992005,SIH Capital FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.6839, ""cash"": 0.0, ""equity"": 0.2453, ""other"": 0.0783}","{""bond"": 68.39, ""cash"": 0.0, ""equity"": 24.53, ""other"": 7.83}",1.0075,100.75,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0162211033,ES0162211033,Merch-Eurounión FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.197, ""cash"": 0.0, ""equity"": 0.7376, ""other"": 0.0654}","{""bond"": 19.7, ""cash"": 0.0, ""equity"": 73.76, ""other"": 6.54}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0162295002,ES0162295002,Cartera Renta Fija Horizonte 2027 FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.98, ""cash"": 0.0, ""equity"": 0.0, ""other"": 0.02}","{""bond"": 98.0, ""cash"": 0.0, ""equity"": 0.0, ""other"": 2.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0162296000,ES0162296000,Cartera Renta Fija Horizonte 2028 FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9607, ""cash"": 0.0393, ""equity"": 0.0, ""other"": 0.0}","{""bond"": 96.07, ""cash"": 3.93, ""equity"": 0.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0162332037,ES0162332037,Merchfondo FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.016579, ""cash"": 0.0, ""equity"": 0.969556, ""other"": 0.013865}","{""bond"": 1.6579, ""cash"": 0.0, ""equity"": 96.9556, ""other"": 1.3865}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0162333035,ES0162333035,Merchrenta FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8422, ""cash"": 0.0943, ""equity"": 0.0, ""other"": 0.0635}","{""bond"": 84.22, ""cash"": 9.43, ""equity"": 0.0, ""other"": 6.35}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0162368007,ES0162368007,Metavalor Internacional I FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.1246, ""equity"": 0.8754, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 12.46, ""equity"": 87.54, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0165142003,ES0165142003,Mutuafondo Corto Plazo D FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8879, ""cash"": 0.1121, ""equity"": 0.0, ""other"": 0.0}","{""bond"": 88.79, ""cash"": 11.21, ""equity"": 0.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0165237001,ES0165237001,Mutuafondo D FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.980777, ""cash"": 0.0, ""equity"": 0.0, ""other"": 0.019223}","{""bond"": 98.0777, ""cash"": 0.0, ""equity"": 0.0, ""other"": 1.9223}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0165242001,ES0165242001,Myinvestor S&P500 Equiponderado FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0, ""equity"": 1.0, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.0, ""equity"": 100.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,US_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0165243025,ES0165243025,Myinvestor Value C FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0187, ""cash"": 0.0, ""equity"": 0.9574, ""other"": 0.0239}","{""bond"": 1.87, ""cash"": 0.0, ""equity"": 95.74, ""other"": 2.39}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0167238023,ES0167238023,Estela Global Equities R FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0757, ""cash"": 0.0, ""equity"": 0.9046, ""other"": 0.0197}","{""bond"": 7.57, ""cash"": 0.0, ""equity"": 90.46, ""other"": 1.97}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0168662031,ES0168662031,Trea Renta Fija FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9422, ""cash"": 0.0578, ""equity"": 0.0, ""other"": 0.0}","{""bond"": 94.22, ""cash"": 5.78, ""equity"": 0.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0168797092,ES0168797092,Gestión Boutique II JPB Growth FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.2226, ""equity"": 0.6944, ""other"": 0.083}","{""bond"": 0.0, ""cash"": 22.26, ""equity"": 69.44, ""other"": 8.3}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0168799056,ES0168799056,Gestión Boutique IV Alclam US Equities FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.013, ""equity"": 0.9479, ""other"": 0.0391}","{""bond"": 0.0, ""cash"": 1.3, ""equity"": 94.79, ""other"": 3.91}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,US_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0170138038,ES0170138038,Santalucía Renta Fija B FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9866, ""cash"": 0.0, ""equity"": 0.0, ""other"": 0.0187}","{""bond"": 98.66, ""cash"": 0.0, ""equity"": 0.0, ""other"": 1.87}",1.0053,100.53,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0170141008,ES0170141008,Santalucía Quality Acciones Europeas B FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.022, ""equity"": 0.978, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 2.2, ""equity"": 97.8, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0170865002,ES0170865002,SIH Healthcare A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0108, ""cash"": 0.0, ""equity"": 0.9669, ""other"": 0.0223}","{""bond"": 1.08, ""cash"": 0.0, ""equity"": 96.69, ""other"": 2.23}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_HEALTHCARE,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0175316019,ES0175316019,Dunas Valor Flexible R FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.5179, ""cash"": 0.1616, ""equity"": 0.2839, ""other"": 0.0366}","{""bond"": 51.79, ""cash"": 16.16, ""equity"": 28.39, ""other"": 3.66}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,alternative,UNKNOWN,Alternativos
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0175414012,ES0175414012,Dunas Valor Equilibrado R FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.6834, ""cash"": 0.2016, ""equity"": 0.0915, ""other"": 0.0235}","{""bond"": 68.34, ""cash"": 20.16, ""equity"": 9.15, ""other"": 2.35}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,alternative,UNKNOWN,Alternativos
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0175437005,ES0175437005,Dunas Valor Prudente R FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.7454, ""cash"": 0.2221, ""equity"": 0.0112, ""other"": 0.0213}","{""bond"": 74.54, ""cash"": 22.21, ""equity"": 1.12, ""other"": 2.13}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,alternative,UNKNOWN,Alternativos
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0175604000,ES0175604000,Gesconsult León Valores Mixto Flexible B FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.4622, ""cash"": 0.038, ""equity"": 0.4998, ""other"": 0.0}","{""bond"": 46.22, ""cash"": 3.8, ""equity"": 49.98, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0176954008,ES0176954008,Renta 4 Renta Fija R FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8521, ""cash"": 0.1465, ""equity"": 0.0, ""other"": 0.0014}","{""bond"": 85.21, ""cash"": 14.65, ""equity"": 0.0, ""other"": 0.14}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0182105033,ES0182105033,Merch-Universal FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.3668, ""cash"": 0.0236, ""equity"": 0.561, ""other"": 0.0486}","{""bond"": 36.68, ""cash"": 2.36, ""equity"": 56.1, ""other"": 4.86}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0182769002,ES0182769002,Valentum E FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.038, ""equity"": 0.962, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 3.8, ""equity"": 96.2, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0184894006,ES0184894006,Myinvestor ACWI FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0006, ""equity"": 1.0, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.06, ""equity"": 100.0, ""other"": 0.0}",1.0006,100.06,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0184949008,ES0184949008,Sigma Investment House Megatrends A FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0004, ""cash"": 0.0067, ""equity"": 0.9819, ""other"": 0.011}","{""bond"": 0.04, ""cash"": 0.67, ""equity"": 98.19, ""other"": 1.1}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,ES0184949016,ES0184949016,Sigma Investment House Megatrends B FI,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0003, ""cash"": 0.0073, ""equity"": 0.9728, ""other"": 0.0196}","{""bond"": 0.03, ""cash"": 0.73, ""equity"": 97.28, ""other"": 1.96}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
